date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_team_confederation,home_team_ranking,away_team_confederation,away_team_ranking
2014-05-31,Colombia,Senegal,2,2,Friendly,Buenos Aires,Argentina,True,CONMEBOL,1679.0,CAF,1630.0
2014-06-17,Brazil,Mexico,0,0,FIFA World Cup,Fortaleza,Brazil,False,CONMEBOL,1776.0,CONCACAF,1647.0
2014-06-24,Italy,Uruguay,0,1,FIFA World Cup,Natal,Brazil,True,UEFA,1718.0,CONMEBOL,1679.0
2014-06-24,Japan,Colombia,1,4,FIFA World Cup,Cuiabá,Brazil,True,AFC,1653.0,CONMEBOL,1679.0
2014-06-25,Nigeria,Argentina,2,3,FIFA World Cup,Porto Alegre,Brazil,True,CAF,1481.0,CONMEBOL,1886.0
2014-06-28,Colombia,Uruguay,2,0,FIFA World Cup,Rio de Janeiro,Brazil,True,CONMEBOL,1679.0,CONMEBOL,1679.0
2014-06-30,France,Nigeria,2,0,FIFA World Cup,Brasília,Brazil,True,UEFA,1853.0,CAF,1481.0
2014-07-04,Brazil,Colombia,2,1,FIFA World Cup,Fortaleza,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2014-07-04,France,Germany,0,1,FIFA World Cup,Rio de Janeiro,Brazil,True,UEFA,1853.0,UEFA,1717.0
2014-07-08,Brazil,Germany,1,7,FIFA World Cup,Belo Horizonte,Brazil,False,CONMEBOL,1776.0,UEFA,1717.0
2014-07-13,Germany,Argentina,1,0,FIFA World Cup,Rio de Janeiro,Brazil,True,UEFA,1717.0,CONMEBOL,1886.0
2014-09-03,Germany,Argentina,2,4,Friendly,Düsseldorf,Germany,False,UEFA,1717.0,CONMEBOL,1886.0
2014-09-04,France,Spain,1,0,Friendly,Saint-Denis,France,False,UEFA,1853.0,UEFA,1855.0
2014-09-05,Japan,Uruguay,0,2,Kirin Challenge Cup,Sapporo,Japan,False,AFC,1653.0,CONMEBOL,1679.0
2014-09-05,Brazil,Colombia,1,0,Friendly,Miami Gardens,United States,True,CONMEBOL,1776.0,CONMEBOL,1679.0
2014-09-08,South Korea,Uruguay,0,1,Friendly,Goyang,South Korea,False,AFC,1575.0,CONMEBOL,1679.0
2014-10-11,Argentina,Brazil,0,2,Superclásico de las Américas,Beijing,China PR,True,CONMEBOL,1886.0,CONMEBOL,1776.0
2014-10-14,Japan,Brazil,0,4,Friendly,Kallang,Singapore,True,AFC,1653.0,CONMEBOL,1776.0
2014-11-18,Spain,Germany,0,1,Friendly,Vigo,Spain,False,UEFA,1855.0,UEFA,1717.0
2015-03-26,France,Brazil,1,3,Friendly,Saint-Denis,France,False,UEFA,1853.0,CONMEBOL,1776.0
2015-06-07,Brazil,Mexico,2,0,Friendly,São Paulo,Brazil,False,CONMEBOL,1776.0,CONCACAF,1647.0
2015-06-16,Argentina,Uruguay,1,0,Copa América,La Serena,Chile,True,CONMEBOL,1886.0,CONMEBOL,1679.0
2015-06-17,Brazil,Colombia,0,1,Copa América,Santiago,Chile,True,CONMEBOL,1776.0,CONMEBOL,1679.0
2015-06-26,Argentina,Colombia,0,0,Copa América,Viña del Mar,Chile,True,CONMEBOL,1886.0,CONMEBOL,1679.0
2015-08-05,Japan,South Korea,1,1,EAFF Championship,Wuhan,China PR,True,AFC,1653.0,AFC,1575.0
2015-09-08,Mexico,Argentina,2,2,Friendly,Arlington,United States,True,CONCACAF,1647.0,CONMEBOL,1886.0
2015-10-13,Uruguay,Colombia,3,0,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2015-11-13,Argentina,Brazil,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1776.0
2015-11-13,France,Germany,2,0,Friendly,Saint-Denis,France,False,UEFA,1853.0,UEFA,1717.0
2015-11-17,Colombia,Argentina,0,1,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2016-03-24,Italy,Spain,1,1,Friendly,Udine,Italy,False,UEFA,1718.0,UEFA,1855.0
2016-03-25,Brazil,Uruguay,2,2,FIFA World Cup qualification,Recife,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2016-03-29,Germany,Italy,4,1,Friendly,Munich,Germany,False,UEFA,1717.0,UEFA,1718.0
2016-06-01,Spain,South Korea,6,1,Friendly,Salzburg,Austria,True,UEFA,1855.0,AFC,1575.0
2016-06-05,Mexico,Uruguay,3,1,Copa América,Glendale,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
2016-06-27,Italy,Spain,2,0,UEFA Euro,Saint-Denis,France,True,UEFA,1718.0,UEFA,1855.0
2016-07-02,Germany,Italy,1,1,UEFA Euro,Bordeaux,France,True,UEFA,1717.0,UEFA,1718.0
2016-07-07,France,Germany,2,0,UEFA Euro,Marseille,France,False,UEFA,1853.0,UEFA,1717.0
2016-09-01,Argentina,Uruguay,1,0,FIFA World Cup qualification,Mendoza,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2016-09-01,Italy,France,1,3,Friendly,Bari,Italy,False,UEFA,1718.0,UEFA,1853.0
2016-09-06,Brazil,Colombia,2,1,FIFA World Cup qualification,Manaus,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2016-10-06,Italy,Spain,1,1,FIFA World Cup qualification,Turin,Italy,False,UEFA,1718.0,UEFA,1855.0
2016-10-11,Colombia,Uruguay,2,2,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2016-11-10,Brazil,Argentina,3,0,FIFA World Cup qualification,Belo Horizonte,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1886.0
2016-11-15,Argentina,Colombia,3,0,FIFA World Cup qualification,San Juan,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2016-11-15,Italy,Germany,0,0,Friendly,Milan,Italy,False,UEFA,1718.0,UEFA,1717.0
2017-01-26,Brazil,Colombia,1,0,Friendly,Rio de Janeiro,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2017-03-23,Nigeria,Senegal,1,1,Friendly,London,England,True,CAF,1481.0,CAF,1630.0
2017-03-23,Uruguay,Brazil,1,4,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1776.0
2017-03-28,France,Spain,0,2,Friendly,Saint-Denis,France,False,UEFA,1853.0,UEFA,1855.0
2017-06-07,Italy,Uruguay,3,0,Friendly,Nice,France,True,UEFA,1718.0,CONMEBOL,1679.0
2017-06-07,Spain,Colombia,2,2,Friendly,Murcia,Spain,False,UEFA,1855.0,CONMEBOL,1679.0
2017-06-09,Argentina,Brazil,1,0,Superclásico de las Américas,Melbourne,Australia,True,CONMEBOL,1886.0,CONMEBOL,1776.0
2017-06-29,Germany,Mexico,4,1,Confederations Cup,Sochi,Russia,True,UEFA,1717.0,CONCACAF,1647.0
2017-08-31,Uruguay,Argentina,0,0,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2017-09-02,Spain,Italy,3,0,FIFA World Cup qualification,Madrid,Spain,False,UEFA,1855.0,UEFA,1718.0
2017-09-05,Colombia,Brazil,1,1,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1776.0
2017-11-10,Japan,Brazil,1,3,Friendly,Villeneuve-d'Ascq,France,True,AFC,1653.0,CONMEBOL,1776.0
2017-11-10,South Korea,Colombia,2,1,Friendly,Suwon,South Korea,False,AFC,1575.0,CONMEBOL,1679.0
2017-11-14,Argentina,Nigeria,2,4,Friendly,Krasnodar,Russia,True,CONMEBOL,1886.0,CAF,1481.0
2017-11-14,Germany,France,2,2,Friendly,Cologne,Germany,False,UEFA,1717.0,UEFA,1853.0
2017-12-16,Japan,South Korea,1,4,EAFF Championship,Chōfu,Japan,False,AFC,1653.0,AFC,1575.0
2018-03-23,France,Colombia,2,3,Friendly,Saint-Denis,France,False,UEFA,1853.0,CONMEBOL,1679.0
2018-03-23,Germany,Spain,1,1,Friendly,Düsseldorf,Germany,False,UEFA,1717.0,UEFA,1855.0
2018-03-23,Italy,Argentina,0,2,Friendly,Manchester,England,True,UEFA,1718.0,CONMEBOL,1886.0
2018-03-27,Germany,Brazil,0,1,Friendly,Berlin,Germany,False,UEFA,1717.0,CONMEBOL,1776.0
2018-03-27,Spain,Argentina,6,1,Friendly,Madrid,Spain,False,UEFA,1855.0,CONMEBOL,1886.0
2018-06-01,France,Italy,3,1,Friendly,Nice,France,False,UEFA,1853.0,UEFA,1718.0
2018-06-11,South Korea,Senegal,0,2,Friendly,Grödig,Austria,True,AFC,1575.0,CAF,1630.0
2018-06-17,Germany,Mexico,0,1,FIFA World Cup,Moscow,Russia,True,UEFA,1717.0,CONCACAF,1647.0
2018-06-19,Colombia,Japan,1,2,FIFA World Cup,Saransk,Russia,True,CONMEBOL,1679.0,AFC,1653.0
2018-06-23,South Korea,Mexico,1,2,FIFA World Cup,Rostov-on-Don,Russia,True,AFC,1575.0,CONCACAF,1647.0
2018-06-24,Japan,Senegal,2,2,FIFA World Cup,Ekaterinburg,Russia,True,AFC,1653.0,CAF,1630.0
2018-06-26,Nigeria,Argentina,1,2,FIFA World Cup,Saint Petersburg,Russia,True,CAF,1481.0,CONMEBOL,1886.0
2018-06-27,South Korea,Germany,2,0,FIFA World Cup,Kazan,Russia,True,AFC,1575.0,UEFA,1717.0
2018-06-28,Senegal,Colombia,0,1,FIFA World Cup,Samara,Russia,True,CAF,1630.0,CONMEBOL,1679.0
2018-06-30,France,Argentina,4,3,FIFA World Cup,Kazan,Russia,True,UEFA,1853.0,CONMEBOL,1886.0
2018-07-02,Brazil,Mexico,2,0,FIFA World Cup,Samara,Russia,True,CONMEBOL,1776.0,CONCACAF,1647.0
2018-07-06,Uruguay,France,0,2,FIFA World Cup,Nizhny Novgorod,Russia,True,CONMEBOL,1679.0,UEFA,1853.0
2018-09-06,Germany,France,0,0,UEFA Nations League,Munich,Germany,False,UEFA,1717.0,UEFA,1853.0
2018-09-07,Mexico,Uruguay,1,4,Friendly,Houston,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
2018-09-11,Colombia,Argentina,0,0,Friendly,East Rutherford,United States,True,CONMEBOL,1679.0,CONMEBOL,1886.0
2018-10-12,South Korea,Uruguay,2,1,Friendly,Seoul,South Korea,False,AFC,1575.0,CONMEBOL,1679.0
2018-10-16,France,Germany,2,1,UEFA Nations League,Paris,France,False,UEFA,1853.0,UEFA,1717.0
2018-10-16,Japan,Uruguay,4,3,Kirin Challenge Cup,Saitama,Japan,False,AFC,1653.0,CONMEBOL,1679.0
2018-10-16,Argentina,Brazil,0,1,Superclásico de las Américas,Jeddah,Saudi Arabia,True,CONMEBOL,1886.0,CONMEBOL,1776.0
2018-11-16,Argentina,Mexico,2,0,Friendly,Córdoba,Argentina,False,CONMEBOL,1886.0,CONCACAF,1647.0
2018-11-16,Brazil,Uruguay,1,0,Friendly,London,England,True,CONMEBOL,1776.0,CONMEBOL,1679.0
2018-11-20,Argentina,Mexico,2,0,Friendly,Mendoza,Argentina,False,CONMEBOL,1886.0,CONCACAF,1647.0
2018-11-20,France,Uruguay,1,0,Friendly,Paris,France,False,UEFA,1853.0,CONMEBOL,1679.0
2019-03-22,Japan,Colombia,0,1,Kirin Challenge Cup,Yokohama,Japan,False,AFC,1653.0,CONMEBOL,1679.0
2019-03-26,South Korea,Colombia,2,1,Friendly,Seoul,South Korea,False,AFC,1575.0,CONMEBOL,1679.0
2019-06-15,Argentina,Colombia,0,2,Copa América,Salvador,Brazil,True,CONMEBOL,1886.0,CONMEBOL,1679.0
2019-06-16,Senegal,Nigeria,1,0,Friendly,Ismailia,Egypt,True,CAF,1630.0,CAF,1481.0
2019-06-20,Uruguay,Japan,2,2,Copa América,Porto Alegre,Brazil,True,CONMEBOL,1679.0,AFC,1653.0
2019-07-02,Brazil,Argentina,2,0,Copa América,Belo Horizonte,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1886.0
2019-09-06,Brazil,Colombia,2,2,Friendly,Miami Gardens,United States,True,CONMEBOL,1776.0,CONMEBOL,1679.0
2019-09-10,Argentina,Mexico,4,0,Friendly,San Antonio,United States,True,CONMEBOL,1886.0,CONCACAF,1647.0
2019-10-09,Germany,Argentina,2,2,Friendly,Dortmund,Germany,False,UEFA,1717.0,CONMEBOL,1886.0
2019-10-10,Brazil,Senegal,1,1,Friendly,Kallang,Singapore,True,CONMEBOL,1776.0,CAF,1630.0
2019-10-13,Brazil,Nigeria,1,1,Friendly,Kallang,Singapore,True,CONMEBOL,1776.0,CAF,1481.0
2019-11-15,Brazil,Argentina,0,1,Superclásico de las Américas,Riyadh,Saudi Arabia,True,CONMEBOL,1776.0,CONMEBOL,1886.0
2019-11-18,Argentina,Uruguay,2,2,Friendly,Tel Aviv,Israel,True,CONMEBOL,1886.0,CONMEBOL,1679.0
2019-11-19,Brazil,South Korea,3,0,Friendly,Abu Dhabi,United Arab Emirates,True,CONMEBOL,1776.0,AFC,1575.0
2019-12-18,South Korea,Japan,1,0,EAFF Championship,Busan,South Korea,False,AFC,1575.0,AFC,1653.0
2020-09-03,Germany,Spain,1,1,UEFA Nations League,Stuttgart,Germany,False,UEFA,1717.0,UEFA,1855.0
2020-11-13,Colombia,Uruguay,0,3,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2020-11-14,Mexico,South Korea,3,2,Friendly,Wiener Neustadt,Austria,True,CONCACAF,1647.0,AFC,1575.0
2020-11-17,Spain,Germany,6,0,UEFA Nations League,Seville,Spain,False,UEFA,1855.0,UEFA,1717.0
2020-11-17,Japan,Mexico,0,2,Friendly,Graz,Austria,True,AFC,1653.0,CONCACAF,1647.0
2020-11-17,Uruguay,Brazil,0,2,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1776.0
2021-03-25,Japan,South Korea,3,0,Friendly,Yokohama,Japan,False,AFC,1653.0,AFC,1575.0
2021-06-08,Colombia,Argentina,2,2,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2021-06-15,Germany,France,0,1,UEFA Euro,Munich,Germany,False,UEFA,1717.0,UEFA,1853.0
2021-06-18,Argentina,Uruguay,1,0,Copa América,Brasília,Brazil,True,CONMEBOL,1886.0,CONMEBOL,1679.0
2021-06-23,Brazil,Colombia,2,1,Copa América,Rio de Janeiro,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2021-07-03,Mexico,Nigeria,4,0,Friendly,Nashville,United States,True,CONCACAF,1647.0,CAF,1481.0
2021-07-03,Uruguay,Colombia,0,0,Copa América,Brasília,Brazil,True,CONMEBOL,1679.0,CONMEBOL,1679.0
2021-07-06,Argentina,Colombia,1,1,Copa América,Brasília,Brazil,True,CONMEBOL,1886.0,CONMEBOL,1679.0
2021-07-06,Italy,Spain,1,1,UEFA Euro,London,England,True,UEFA,1718.0,UEFA,1855.0
2021-07-10,Brazil,Argentina,0,1,Copa América,Rio de Janeiro,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1886.0
2021-10-06,Italy,Spain,1,2,UEFA Nations League,Milan,Italy,False,UEFA,1718.0,UEFA,1855.0
2021-10-07,Uruguay,Colombia,0,0,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2021-10-10,Colombia,Brazil,0,0,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1776.0
2021-10-10,Argentina,Uruguay,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2021-10-10,Spain,France,1,2,UEFA Nations League,Milan,Italy,True,UEFA,1855.0,UEFA,1853.0
2021-10-14,Brazil,Uruguay,4,1,FIFA World Cup qualification,Manaus,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2021-11-11,Brazil,Colombia,1,0,FIFA World Cup qualification,São Paulo,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2021-11-12,Uruguay,Argentina,0,1,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2021-11-16,Argentina,Brazil,0,0,FIFA World Cup qualification,San Juan,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1776.0
2022-02-01,Argentina,Colombia,1,0,FIFA World Cup qualification,Córdoba,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2022-05-28,Mexico,Nigeria,2,1,Friendly,Arlington,United States,True,CONCACAF,1647.0,CAF,1481.0
2022-06-01,Italy,Argentina,0,3,CONMEBOL–UEFA Cup of Champions,Paris,France,True,UEFA,1718.0,CONMEBOL,1886.0
2022-06-02,South Korea,Brazil,1,5,Friendly,Seoul,South Korea,False,AFC,1575.0,CONMEBOL,1776.0
2022-06-02,Mexico,Uruguay,0,3,Friendly,Glendale,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
2022-06-04,Italy,Germany,1,1,UEFA Nations League,Bologna,Italy,False,UEFA,1718.0,UEFA,1717.0
2022-06-06,Japan,Brazil,0,1,Friendly,Tokyo,Japan,False,AFC,1653.0,CONMEBOL,1776.0
2022-06-14,Germany,Italy,5,2,UEFA Nations League,Mönchengladbach,Germany,False,UEFA,1717.0,UEFA,1718.0
2022-07-27,Japan,South Korea,3,0,EAFF Championship,Toyota,Japan,False,AFC,1653.0,AFC,1575.0
2022-09-27,Mexico,Colombia,2,3,Friendly,Santa Clara,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
2022-11-23,Germany,Japan,1,2,FIFA World Cup,Al Rayyan,Qatar,True,UEFA,1717.0,AFC,1653.0
2022-11-24,Uruguay,South Korea,0,0,FIFA World Cup,Al Rayyan,Qatar,True,CONMEBOL,1679.0,AFC,1575.0
2022-11-26,Argentina,Mexico,2,0,FIFA World Cup,Lusail,Qatar,True,CONMEBOL,1886.0,CONCACAF,1647.0
2022-11-27,Spain,Germany,1,1,FIFA World Cup,Al Khor,Qatar,True,UEFA,1855.0,UEFA,1717.0
2022-12-01,Japan,Spain,2,1,FIFA World Cup,Al Rayyan,Qatar,True,AFC,1653.0,UEFA,1855.0
2022-12-05,Brazil,South Korea,4,1,FIFA World Cup,Doha,Qatar,True,CONMEBOL,1776.0,AFC,1575.0
2022-12-18,Argentina,France,3,3,FIFA World Cup,Lusail,Qatar,True,CONMEBOL,1886.0,UEFA,1853.0
2023-03-24,Japan,Uruguay,1,1,Friendly,Tokyo,Japan,False,AFC,1653.0,CONMEBOL,1679.0
2023-03-24,South Korea,Colombia,2,2,Friendly,Ulsan,South Korea,False,AFC,1575.0,CONMEBOL,1679.0
2023-03-28,Japan,Colombia,1,2,Friendly,Osaka,Japan,False,AFC,1653.0,CONMEBOL,1679.0
2023-03-28,South Korea,Uruguay,1,2,Friendly,Seoul,South Korea,False,AFC,1575.0,CONMEBOL,1679.0
2023-06-15,Spain,Italy,2,1,UEFA Nations League,Enschede,Netherlands,True,UEFA,1855.0,UEFA,1718.0
2023-06-20,Brazil,Senegal,2,4,Friendly,Lisbon,Portugal,True,CONMEBOL,1776.0,CAF,1630.0
2023-06-20,Germany,Colombia,0,2,Friendly,Gelsenkirchen,Germany,False,UEFA,1717.0,CONMEBOL,1679.0
2023-09-09,Germany,Japan,1,4,Friendly,Wolfsburg,Germany,False,UEFA,1717.0,AFC,1653.0
2023-09-12,Germany,France,2,1,Friendly,Dortmund,Germany,False,UEFA,1717.0,UEFA,1853.0
2023-10-12,Colombia,Uruguay,2,2,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2023-10-17,Uruguay,Brazil,2,0,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1776.0
2023-10-17,Mexico,Germany,2,2,Friendly,Philadelphia,United States,True,CONCACAF,1647.0,UEFA,1717.0
2023-11-16,Colombia,Brazil,2,1,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1776.0
2023-11-16,Argentina,Uruguay,0,2,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
2023-11-21,Brazil,Argentina,0,1,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1886.0
2023-12-16,Mexico,Colombia,2,3,Friendly,Los Angeles,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
2024-03-22,Spain,Colombia,0,1,Friendly,London,England,True,UEFA,1855.0,CONMEBOL,1679.0
2024-03-23,France,Germany,0,2,Friendly,Lyon,France,False,UEFA,1853.0,UEFA,1717.0
2024-03-26,Spain,Brazil,3,3,Friendly,Madrid,Spain,False,UEFA,1855.0,CONMEBOL,1776.0
2024-06-05,Mexico,Uruguay,0,4,Friendly,Denver,United States,True,CONCACAF,1647.0,CONMEBOL,1679.0
2024-06-08,Mexico,Brazil,2,3,Friendly,College Station,United States,True,CONCACAF,1647.0,CONMEBOL,1776.0
2024-06-20,Spain,Italy,1,0,UEFA Euro,Gelsenkirchen,Germany,True,UEFA,1855.0,UEFA,1718.0
2024-07-02,Brazil,Colombia,1,1,Copa América,Santa Clara,United States,True,CONMEBOL,1776.0,CONMEBOL,1679.0
2024-07-05,Germany,Spain,1,2,UEFA Euro,Stuttgart,Germany,False,UEFA,1717.0,UEFA,1855.0
2024-07-06,Uruguay,Brazil,0,0,Copa América,Las Vegas,United States,True,CONMEBOL,1679.0,CONMEBOL,1776.0
2024-07-09,Spain,France,2,1,UEFA Euro,Munich,Germany,True,UEFA,1855.0,UEFA,1853.0
2024-07-10,Uruguay,Colombia,0,1,Copa América,Charlotte,United States,True,CONMEBOL,1679.0,CONMEBOL,1679.0
2024-07-14,Argentina,Colombia,1,0,Copa América,Miami Gardens,United States,True,CONMEBOL,1886.0,CONMEBOL,1679.0
2024-09-06,France,Italy,1,3,UEFA Nations League,Paris,France,False,UEFA,1853.0,UEFA,1718.0
2024-09-10,Colombia,Argentina,2,1,FIFA World Cup qualification,Barranquilla,Colombia,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2024-11-15,Uruguay,Colombia,3,2,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1679.0
2024-11-17,Italy,France,1,3,UEFA Nations League,Milan,Italy,False,UEFA,1718.0,UEFA,1853.0
2024-11-19,Brazil,Uruguay,1,1,FIFA World Cup qualification,Salvador,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2025-03-20,Italy,Germany,1,2,UEFA Nations League,Milan,Italy,False,UEFA,1718.0,UEFA,1717.0
2025-03-20,Brazil,Colombia,2,1,FIFA World Cup qualification,Brasília,Brazil,False,CONMEBOL,1776.0,CONMEBOL,1679.0
2025-03-21,Uruguay,Argentina,0,1,FIFA World Cup qualification,Montevideo,Uruguay,False,CONMEBOL,1679.0,CONMEBOL,1886.0
2025-03-23,Germany,Italy,3,3,UEFA Nations League,Dortmund,Germany,False,UEFA,1717.0,UEFA,1718.0
2025-03-25,Argentina,Brazil,4,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1776.0
2025-06-05,Spain,France,5,4,UEFA Nations League,Stuttgart,Germany,True,UEFA,1855.0,UEFA,1853.0
2025-06-08,Germany,France,0,2,UEFA Nations League,Stuttgart,Germany,False,UEFA,1717.0,UEFA,1853.0
2025-06-10,Argentina,Colombia,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,CONMEBOL,1886.0,CONMEBOL,1679.0
